# sampler_start_epoch_ms=1787755211637
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
1,4718,building index: loading tuples,0,0,0,0,68701,0
63,4718,building index: loading tuples,7168,18,0,291,68701,0
124,4718,building index: loading tuples,7168,74,0,1056,68701,0
192,4718,building index: loading tuples,7168,129,0,1816,68701,0
252,4718,building index: loading tuples,7168,174,0,2465,68701,0
311,4718,building index: loading tuples,7168,214,0,3089,68701,0
374,4718,building index: loading tuples,7168,259,0,3727,68701,0
435,4718,building index: loading tuples,7168,302,0,4316,68701,0
494,4718,building index: loading tuples,7168,349,0,4924,68701,0
557,4718,building index: loading tuples,7168,394,0,5572,68701,0
616,4718,building index: loading tuples,7168,439,0,6196,68701,0
675,4718,building index: loading tuples,7168,483,0,6827,68701,0
745,4718,building index: loading tuples,7168,537,0,7540,68701,0
804,4718,building index: loading tuples,7168,581,0,8145,68701,0
863,4718,building index: loading tuples,7168,624,0,8717,68701,0
921,4718,building index: loading tuples,7168,664,0,9259,68701,0
979,4718,building index: loading tuples,7168,694,0,9795,68701,0
1038,4718,building index: loading tuples,7168,737,0,10331,68701,0
1096,4718,building index: loading tuples,7168,780,0,10849,68701,0
1155,4718,building index: loading tuples,7168,806,0,11367,68701,0
1213,4718,building index: loading tuples,7168,849,0,11865,68701,0
1271,4718,building index: loading tuples,7168,875,0,12362,68701,0
1330,4718,building index: loading tuples,7168,917,0,12854,68701,0
1388,4718,building index: loading tuples,7168,951,0,13327,68701,0
1447,4718,building index: loading tuples,7168,988,0,13786,68701,0
1505,4718,building index: loading tuples,7168,1014,0,14245,68701,0
1564,4718,building index: loading tuples,7168,1047,0,14713,68701,0
1623,4718,building index: loading tuples,7168,1088,0,15174,68701,0
1684,4718,building index: loading tuples,7168,1114,0,15622,68701,0
1748,4718,building index: loading tuples,7168,1143,0,16087,68701,0
1810,4718,building index: loading tuples,7168,1181,0,16539,68701,0
1871,4718,building index: loading tuples,7168,1210,0,16996,68701,0
1933,4718,building index: loading tuples,7168,1252,0,17438,68701,0
1995,4718,building index: loading tuples,7168,1277,0,17878,68701,0
2057,4718,building index: loading tuples,7168,1305,0,18324,68701,0
2127,4718,building index: loading tuples,7168,1339,0,18805,68701,0
2188,4718,building index: loading tuples,7168,1367,0,19226,68701,0
2248,4718,building index: loading tuples,7168,1404,0,19656,68701,0
2310,4718,building index: loading tuples,7168,1436,0,20076,68701,0
2372,4718,building index: loading tuples,7168,1464,0,20455,68701,0
2433,4718,building index: loading tuples,7168,1488,0,20840,68701,0
2499,4718,building index: loading tuples,7168,1528,0,21302,68701,0
2561,4718,building index: loading tuples,7168,1547,0,21713,68701,0
2622,4718,building index: loading tuples,7168,1582,0,22155,68701,0
2685,4718,building index: loading tuples,7168,1613,0,22574,68701,0
2746,4718,building index: loading tuples,7168,1639,0,22972,68701,0
2806,4718,building index: loading tuples,7168,1670,0,23356,68701,0
2868,4718,building index: loading tuples,7168,1695,0,23807,68701,0
2927,4718,building index: loading tuples,7168,1733,0,24210,68701,0
2986,4718,building index: loading tuples,7168,1758,0,24618,68701,0
