# sampler_start_epoch_ms=1787755066366
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
0,30795,building index: performing k-means,0,0,0,0,68701,0
60,30795,building index: performing k-means,0,0,0,0,68701,0
119,30795,building index: performing k-means,0,0,0,0,68701,0
179,30795,building index: performing k-means,0,0,0,0,68701,0
239,30795,building index: performing k-means,0,0,0,0,68701,0
299,30795,building index: performing k-means,0,0,0,0,68701,0
360,30795,building index: assigning tuples,7168,1535,0,0,68701,0
421,30795,building index: assigning tuples,7168,3775,0,0,68701,0
483,30795,building index: assigning tuples,7168,6035,0,0,68701,0
544,30795,building index: assigning tuples,7168,7168,0,0,68701,0
604,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
664,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
722,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
781,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
840,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
898,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
956,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1015,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1073,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1132,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1190,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1249,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1308,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1366,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1425,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1484,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1542,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1601,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1660,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1719,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1778,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1838,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1898,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
1958,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2020,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2079,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2139,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2198,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2256,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2314,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2373,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2431,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2490,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2548,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2606,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2665,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2723,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2782,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2840,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2898,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
2956,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3014,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3073,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3131,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3189,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3248,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3306,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3364,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3424,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3483,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3543,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3602,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3662,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3721,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3780,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3840,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3899,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
3958,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4019,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4079,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4138,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4197,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4257,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4317,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4376,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4436,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4495,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4555,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4614,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4674,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4733,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4793,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4852,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4911,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
4970,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5028,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5088,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5148,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5207,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5267,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5326,30795,building index: loading tuples,7168,7168,100000,30812,68701,0
5386,30795,building index: loading tuples,7168,7168,100000,42181,68701,0
5445,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5504,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5563,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5622,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5681,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5740,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5799,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5858,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5919,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
5978,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6037,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6096,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6155,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6215,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6274,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6333,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6392,30795,building index: loading tuples,7168,7168,100000,44388,68701,0
6451,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6511,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6572,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6631,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6691,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6751,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6811,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6871,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6931,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
6991,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7051,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7111,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7170,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7231,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
