# sampler_start_epoch_ms=1787755158757
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
1,1929,building index: performing k-means,0,0,0,0,68713,0
63,1929,building index: performing k-means,0,0,0,0,68713,0
125,1929,building index: performing k-means,0,0,0,0,68713,0
186,1929,building index: performing k-means,0,0,0,0,68713,0
248,1929,building index: performing k-means,0,0,0,0,68713,0
309,1929,building index: performing k-means,0,0,0,0,68713,0
370,1929,building index: performing k-means,0,0,0,0,68713,0
430,1929,building index: performing k-means,0,0,0,0,68713,0
491,1929,building index: performing k-means,0,0,0,0,68713,0
551,1929,building index: performing k-means,0,0,0,0,68713,0
611,1929,building index: performing k-means,0,0,0,0,68713,0
672,1929,building index: performing k-means,0,0,0,0,68713,0
732,1929,building index: performing k-means,0,0,0,0,68713,0
792,1929,building index: performing k-means,0,0,0,0,68713,0
852,1929,building index: performing k-means,0,0,0,0,68713,0
912,1929,building index: performing k-means,0,0,0,0,68713,0
972,1929,building index: performing k-means,0,0,0,0,68713,0
1033,1929,building index: performing k-means,0,0,0,0,68713,0
1094,1929,building index: performing k-means,0,0,0,0,68713,0
1155,1929,building index: performing k-means,0,0,0,0,68713,0
1216,1929,building index: performing k-means,0,0,0,0,68713,0
1277,1929,building index: performing k-means,0,0,0,0,68713,0
1339,1929,building index: performing k-means,0,0,0,0,68713,0
1401,1929,building index: performing k-means,0,0,0,0,68713,0
1463,1929,building index: performing k-means,0,0,0,0,68713,0
1523,1929,building index: performing k-means,0,0,0,0,68713,0
1585,1929,building index: performing k-means,0,0,0,0,68713,0
1646,1929,building index: performing k-means,0,0,0,0,68713,0
1707,1929,building index: performing k-means,0,0,0,0,68713,0
1767,1929,building index: performing k-means,0,0,0,0,68713,0
1829,1929,building index: performing k-means,0,0,0,0,68713,0
1891,1929,building index: performing k-means,0,0,0,0,68713,0
1952,1929,building index: performing k-means,0,0,0,0,68713,0
2013,1929,building index: performing k-means,0,0,0,0,68713,0
2075,1929,building index: performing k-means,0,0,0,0,68713,0
2137,1929,building index: performing k-means,0,0,0,0,68713,0
2199,1929,building index: performing k-means,0,0,0,0,68713,0
2259,1929,building index: performing k-means,0,0,0,0,68713,0
2321,1929,building index: performing k-means,0,0,0,0,68713,0
2381,1929,building index: performing k-means,0,0,0,0,68713,0
2442,1929,building index: performing k-means,0,0,0,0,68713,0
2502,1929,building index: performing k-means,0,0,0,0,68713,0
2562,1929,building index: performing k-means,0,0,0,0,68713,0
2623,1929,building index: performing k-means,0,0,0,0,68713,0
2683,1929,building index: performing k-means,0,0,0,0,68713,0
2744,1929,building index: performing k-means,0,0,0,0,68713,0
2804,1929,building index: performing k-means,0,0,0,0,68713,0
2864,1929,building index: performing k-means,0,0,0,0,68713,0
2924,1929,building index: performing k-means,0,0,0,0,68713,0
2984,1929,building index: performing k-means,0,0,0,0,68713,0
3043,1929,building index: performing k-means,0,0,0,0,68713,0
3103,1929,building index: performing k-means,0,0,0,0,68713,0
3164,1929,building index: performing k-means,0,0,0,0,68713,0
3224,1929,building index: performing k-means,0,0,0,0,68713,0
3284,1929,building index: performing k-means,0,0,0,0,68713,0
3344,1929,building index: performing k-means,0,0,0,0,68713,0
3404,1929,building index: performing k-means,0,0,0,0,68713,0
3464,1929,building index: performing k-means,0,0,0,0,68713,0
3524,1929,building index: performing k-means,0,0,0,0,68713,0
3584,1929,building index: performing k-means,0,0,0,0,68713,0
3644,1929,building index: performing k-means,0,0,0,0,68713,0
3705,1929,building index: performing k-means,0,0,0,0,68713,0
3766,1929,building index: performing k-means,0,0,0,0,68713,0
3827,1929,building index: performing k-means,0,0,0,0,68713,0
3888,1929,building index: performing k-means,0,0,0,0,68713,0
3948,1929,building index: performing k-means,0,0,0,0,68713,0
4008,1929,building index: performing k-means,0,0,0,0,68713,0
4069,1929,building index: performing k-means,0,0,0,0,68713,0
4128,1929,building index: performing k-means,0,0,0,0,68713,0
4188,1929,building index: performing k-means,0,0,0,0,68713,0
4248,1929,building index: performing k-means,0,0,0,0,68713,0
4308,1929,building index: performing k-means,0,0,0,0,68713,0
4368,1929,building index: performing k-means,0,0,0,0,68713,0
4429,1929,building index: performing k-means,0,0,0,0,68713,0
4491,1929,building index: performing k-means,0,0,0,0,68713,0
4552,1929,building index: performing k-means,0,0,0,0,68713,0
4613,1929,building index: performing k-means,0,0,0,0,68713,0
4675,1929,building index: performing k-means,0,0,0,0,68713,0
4736,1929,building index: performing k-means,0,0,0,0,68713,0
4797,1929,building index: performing k-means,0,0,0,0,68713,0
4859,1929,building index: performing k-means,0,0,0,0,68713,0
4920,1929,building index: performing k-means,0,0,0,0,68713,0
4982,1929,building index: performing k-means,0,0,0,0,68713,0
5045,1929,building index: assigning tuples,71488,95,0,0,68713,0
5110,1929,building index: assigning tuples,71488,821,0,0,68713,0
5172,1929,building index: assigning tuples,71488,1544,0,0,68713,0
5243,1929,building index: assigning tuples,71488,2193,0,0,68713,0
5306,1929,building index: assigning tuples,71488,2839,0,0,68713,0
5368,1929,building index: assigning tuples,71488,3525,0,0,68713,0
5430,1929,building index: assigning tuples,71488,4556,0,0,68713,0
5506,1929,building index: assigning tuples,71488,5856,0,0,68713,0
5595,1929,building index: assigning tuples,71488,7371,0,0,68713,0
5672,1929,building index: assigning tuples,71488,8506,0,0,68713,0
5753,1929,building index: assigning tuples,71488,9831,0,0,68713,0
5825,1929,building index: assigning tuples,71488,11037,0,0,68713,0
5921,1929,building index: assigning tuples,71488,12453,0,0,68713,0
5997,1929,building index: assigning tuples,71488,13684,0,0,68713,0
6082,1929,building index: assigning tuples,71488,15488,0,0,68713,0
6190,1929,building index: assigning tuples,71488,16988,0,0,68713,0
6276,1929,building index: assigning tuples,71488,18460,0,0,68713,0
6367,1929,building index: assigning tuples,71488,19834,0,0,68713,0
6451,1929,building index: assigning tuples,71488,21254,0,0,68713,0
6528,1929,building index: assigning tuples,71488,22472,0,0,68713,0
6608,1929,building index: assigning tuples,71488,23787,0,0,68713,0
6678,1929,building index: assigning tuples,71488,24897,0,0,68713,0
6754,1929,building index: assigning tuples,71488,26022,0,0,68713,0
6846,1929,building index: assigning tuples,71488,27402,0,0,68713,0
6926,1929,building index: assigning tuples,71488,28466,0,0,68713,0
6997,1929,building index: assigning tuples,71488,29306,0,0,68713,0
7065,1929,building index: assigning tuples,71488,30412,0,0,68713,0
7148,1929,building index: assigning tuples,71488,31652,0,0,68713,0
7230,1929,building index: assigning tuples,71488,32946,0,0,68713,0
7307,1929,building index: assigning tuples,71488,34273,0,0,68713,0
7381,1929,building index: assigning tuples,71488,35479,0,0,68713,0
7466,1929,building index: assigning tuples,71488,35479,0,0,68713,0
7539,1929,building index: assigning tuples,71488,37015,0,0,68713,0
7633,1929,building index: assigning tuples,71488,38398,0,0,68713,0
7711,1929,building index: assigning tuples,71488,39749,0,0,68713,0
7788,1929,building index: assigning tuples,71488,40905,0,0,68713,0
7858,1929,building index: assigning tuples,71488,41903,0,0,68713,0
7925,1929,building index: assigning tuples,71488,43015,0,0,68713,0
7996,1929,building index: assigning tuples,71488,43920,0,0,68713,0
8076,1929,building index: assigning tuples,71488,45086,0,0,68713,0
8166,1929,building index: assigning tuples,71488,46633,0,0,68713,0
8251,1929,building index: assigning tuples,71488,48093,0,0,68713,0
8336,1929,building index: assigning tuples,71488,49340,0,0,68713,0
8420,1929,building index: assigning tuples,71488,50614,0,0,68713,0
8485,1929,building index: assigning tuples,71488,51608,0,0,68713,0
8566,1929,building index: assigning tuples,71488,52792,0,0,68713,0
8646,1929,building index: assigning tuples,71488,54032,0,0,68713,0
8718,1929,building index: assigning tuples,71488,55135,0,0,68713,0
8789,1929,building index: assigning tuples,71488,56469,0,0,68713,0
8868,1929,building index: assigning tuples,71488,57749,0,0,68713,0
8963,1929,building index: assigning tuples,71488,59274,0,0,68713,0
9057,1929,building index: assigning tuples,71488,60401,0,0,68713,0
9139,1929,building index: assigning tuples,71488,61743,0,0,68713,0
9241,1929,building index: assigning tuples,71488,63368,0,0,68713,0
9320,1929,building index: assigning tuples,71488,64355,0,0,68713,0
9397,1929,building index: assigning tuples,71488,65819,0,0,68713,0
9499,1929,building index: assigning tuples,71488,67253,0,0,68713,0
9580,1929,building index: assigning tuples,71488,68386,0,0,68713,0
9690,1929,building index: assigning tuples,71488,68411,0,0,68713,0
9768,1929,building index: assigning tuples,71488,70079,0,0,68713,0
9830,1929,building index: assigning tuples,71488,70462,0,0,68713,0
9892,1929,building index: assigning tuples,71488,71203,0,0,68713,0
9953,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10018,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10084,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10146,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10209,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10272,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10334,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10396,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10458,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10519,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10580,1929,building index: assigning tuples,71488,71488,0,0,68713,0
10642,1929,building index: loading tuples,71488,71488,1000000,38082,68713,0
10703,1929,building index: loading tuples,71488,71488,1000000,57519,68713,0
10764,1929,building index: loading tuples,71488,71488,1000000,57519,68713,0
10825,1929,building index: loading tuples,71488,71488,1000000,57519,68713,0
10886,1929,building index: loading tuples,71488,71488,1000000,57519,68713,0
10946,1929,building index: loading tuples,71488,71488,1000000,57519,68713,0
11006,1929,building index: loading tuples,71488,71488,1000000,57534,68713,0
11067,1929,building index: loading tuples,71488,71488,1000000,57534,68713,0
11130,1929,building index: loading tuples,71488,71488,1000000,57534,68713,0
11192,1929,building index: loading tuples,71488,71488,1000000,57534,68713,0
11253,1929,building index: loading tuples,71488,71488,1000000,57534,68713,0
11315,1929,building index: loading tuples,71488,71488,1000000,79172,68713,0
11377,1929,building index: loading tuples,71488,71488,1000000,88443,68713,0
11440,1929,building index: loading tuples,71488,71488,1000000,88443,68713,0
11503,1929,building index: loading tuples,71488,71488,1000000,88443,68713,0
11565,1929,building index: loading tuples,71488,71488,1000000,88464,68713,0
11626,1929,building index: loading tuples,71488,71488,1000000,88464,68713,0
11688,1929,building index: loading tuples,71488,71488,1000000,88464,68713,0
11750,1929,building index: loading tuples,71488,71488,1000000,101114,68713,0
11812,1929,building index: loading tuples,71488,71488,1000000,135353,68713,0
11874,1929,building index: loading tuples,71488,71488,1000000,160242,68713,0
11936,1929,building index: loading tuples,71488,71488,1000000,181242,68713,0
11998,1929,building index: loading tuples,71488,71488,1000000,181242,68713,0
12059,1929,building index: loading tuples,71488,71488,1000000,181242,68713,0
12120,1929,building index: loading tuples,71488,71488,1000000,181242,68713,0
12181,1929,building index: loading tuples,71488,71488,1000000,181242,68713,0
12243,1929,building index: loading tuples,71488,71488,1000000,181257,68713,0
12304,1929,building index: loading tuples,71488,71488,1000000,181257,68713,0
12365,1929,building index: loading tuples,71488,71488,1000000,181257,68713,0
12426,1929,building index: loading tuples,71488,71488,1000000,181257,68713,0
12487,1929,building index: loading tuples,71488,71488,1000000,181257,68713,0
12548,1929,building index: loading tuples,71488,71488,1000000,210243,68713,0
12609,1929,building index: loading tuples,71488,71488,1000000,223640,68713,0
12669,1929,building index: loading tuples,71488,71488,1000000,266923,68713,0
12730,1929,building index: loading tuples,71488,71488,1000000,274012,68713,0
12793,1929,building index: loading tuples,71488,71488,1000000,318798,68713,0
12854,1929,building index: loading tuples,71488,71488,1000000,347905,68713,0
12915,1929,building index: loading tuples,71488,71488,1000000,373857,68713,0
12977,1929,building index: loading tuples,71488,71488,1000000,398625,68713,0
13038,1929,building index: loading tuples,71488,71488,1000000,428625,68713,0
13100,1929,building index: loading tuples,71488,71488,1000000,459553,68713,0
13162,1929,building index: loading tuples,71488,71488,1000000,471368,68713,0
13223,1929,building index: loading tuples,71488,71488,1000000,495461,68713,0
13285,1929,building index: loading tuples,71488,71488,1000000,513768,68713,0
13347,1929,building index: loading tuples,71488,71488,1000000,521402,68713,0
13428,1929,building index: loading tuples,71488,71488,1000000,521402,68713,0
13489,1929,building index: loading tuples,71488,71488,1000000,521402,68713,0
13551,1929,building index: loading tuples,71488,71488,1000000,521402,68713,0
13612,1929,building index: loading tuples,71488,71488,1000000,521417,68713,0
13673,1929,building index: loading tuples,71488,71488,1000000,536274,68713,0
13737,1929,building index: loading tuples,71488,71488,1000000,570279,68713,0
13799,1929,building index: loading tuples,71488,71488,1000000,591477,68713,0
13860,1929,building index: loading tuples,71488,71488,1000000,614183,68713,0
13923,1929,building index: loading tuples,71488,71488,1000000,632527,68713,0
13987,1929,building index: loading tuples,71488,71488,1000000,670003,68713,0
14048,1929,building index: loading tuples,71488,71488,1000000,693084,68713,0
14109,1929,building index: loading tuples,71488,71488,1000000,706953,68713,0
14171,1929,building index: loading tuples,71488,71488,1000000,706953,68713,0
14234,1929,building index: loading tuples,71488,71488,1000000,706953,68713,0
14296,1929,building index: loading tuples,71488,71488,1000000,706953,68713,0
14357,1929,building index: loading tuples,71488,71488,1000000,706953,68713,0
14418,1929,building index: loading tuples,71488,71488,1000000,706968,68713,0
14479,1929,building index: loading tuples,71488,71488,1000000,737876,68713,0
14541,1929,building index: loading tuples,71488,71488,1000000,768816,68713,0
14607,1929,building index: loading tuples,71488,71488,1000000,799735,68713,0
14670,1929,building index: loading tuples,71488,71488,1000000,820574,68713,0
14732,1929,building index: loading tuples,71488,71488,1000000,860481,68713,0
14795,1929,building index: loading tuples,71488,71488,1000000,884210,68713,0
14855,1929,building index: loading tuples,71488,71488,1000000,908303,68713,0
14917,1929,building index: loading tuples,71488,71488,1000000,914604,68713,0
14979,1929,building index: loading tuples,71488,71488,1000000,914604,68713,0
15040,1929,building index: loading tuples,71488,71488,1000000,914604,68713,0
15102,1929,building index: loading tuples,71488,71488,1000000,924264,68713,0
15163,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15225,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15287,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15348,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15408,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15469,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15532,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15593,1929,building index: loading tuples,71488,71488,1000000,954351,68713,0
15655,1929,building index: loading tuples,71488,71488,1000000,954366,68713,0
15718,1929,building index: loading tuples,71488,71488,1000000,954366,68713,0
15780,1929,building index: loading tuples,71488,71488,1000000,954366,68713,0
15842,1929,building index: loading tuples,71488,71488,1000000,980243,68713,0
15905,1929,building index: loading tuples,71488,71488,1000000,1000000,68713,0
15966,1929,building index: loading tuples,71488,71488,1000000,1000000,68713,0
