# sampler_start_epoch_ms=1787755138717
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
1,32743,initializing,0,0,0,0,68713,0
85,32743,building index: performing k-means,0,0,0,0,68713,0
147,32743,building index: performing k-means,0,0,0,0,68713,0
208,32743,building index: performing k-means,0,0,0,0,68713,0
270,32743,building index: performing k-means,0,0,0,0,68713,0
331,32743,building index: performing k-means,0,0,0,0,68713,0
393,32743,building index: performing k-means,0,0,0,0,68713,0
454,32743,building index: performing k-means,0,0,0,0,68713,0
515,32743,building index: performing k-means,0,0,0,0,68713,0
577,32743,building index: performing k-means,0,0,0,0,68713,0
639,32743,building index: performing k-means,0,0,0,0,68713,0
700,32743,building index: performing k-means,0,0,0,0,68713,0
761,32743,building index: performing k-means,0,0,0,0,68713,0
822,32743,building index: performing k-means,0,0,0,0,68713,0
884,32743,building index: performing k-means,0,0,0,0,68713,0
946,32743,building index: performing k-means,0,0,0,0,68713,0
1007,32743,building index: performing k-means,0,0,0,0,68713,0
1069,32743,building index: performing k-means,0,0,0,0,68713,0
1130,32743,building index: performing k-means,0,0,0,0,68713,0
1191,32743,building index: performing k-means,0,0,0,0,68713,0
1253,32743,building index: performing k-means,0,0,0,0,68713,0
1314,32743,building index: performing k-means,0,0,0,0,68713,0
1376,32743,building index: performing k-means,0,0,0,0,68713,0
1437,32743,building index: performing k-means,0,0,0,0,68713,0
1498,32743,building index: performing k-means,0,0,0,0,68713,0
1560,32743,building index: performing k-means,0,0,0,0,68713,0
1620,32743,building index: performing k-means,0,0,0,0,68713,0
1682,32743,building index: performing k-means,0,0,0,0,68713,0
1742,32743,building index: performing k-means,0,0,0,0,68713,0
1802,32743,building index: performing k-means,0,0,0,0,68713,0
1862,32743,building index: performing k-means,0,0,0,0,68713,0
1923,32743,building index: performing k-means,0,0,0,0,68713,0
1983,32743,building index: performing k-means,0,0,0,0,68713,0
2044,32743,building index: performing k-means,0,0,0,0,68713,0
2104,32743,building index: performing k-means,0,0,0,0,68713,0
2164,32743,building index: performing k-means,0,0,0,0,68713,0
2224,32743,building index: performing k-means,0,0,0,0,68713,0
2283,32743,building index: performing k-means,0,0,0,0,68713,0
2344,32743,building index: performing k-means,0,0,0,0,68713,0
2403,32743,building index: performing k-means,0,0,0,0,68713,0
2463,32743,building index: performing k-means,0,0,0,0,68713,0
2522,32743,building index: performing k-means,0,0,0,0,68713,0
2582,32743,building index: performing k-means,0,0,0,0,68713,0
2642,32743,building index: performing k-means,0,0,0,0,68713,0
2702,32743,building index: performing k-means,0,0,0,0,68713,0
2764,32743,building index: performing k-means,0,0,0,0,68713,0
2824,32743,building index: performing k-means,0,0,0,0,68713,0
2884,32743,building index: performing k-means,0,0,0,0,68713,0
2944,32743,building index: performing k-means,0,0,0,0,68713,0
